Código,Nome,Enderezo,Concello,Provincia,Cód. postal,Teléfono,Tipo de centro,COORDENADA_X,COORDENADA_Y,TITULARIDADE,ENSINO_CONCERTADO,DEPENDENTE
15027447,EDANPR BSdanza,"Rúa Nova de Abaixo 16, galerías",Santiago de Compostela,A Coruña,15701,676256788,EDANPR,42.874671936035156,-8.550657272338867,Privada,Non,Non
15027484,CEMU Profesional Peleteiro,Rúa Monte Redondo,Santiago de Compostela,A Coruña,15702,981591475,CEMU,42.851417541503906,-8.536125183105469,Privada,Non,Non
15027496,EDANPR Armonía,"Rúa Teresa Herrera, 9 - 1º",A Coruña,A Coruña,15004,981210304,EDANPR,43.36716842651367,-8.407883644104004,Privada,Non,Non
15027502,CEE Manuel López Navalón,Lugar CASAS DO REGO 20,Santiago de Compostela,A Coruña,15898,981562977,CEE,42.8848991394043,-8.556717872619629,Pública,Non,Si
15027514,ESMU Municipal de Porto do Son,"Rúa Santo Andre, 51 (Portosin)",Porto do Son,A Coruña,15999,981867412,ESMU,42.75838088989258,-8.948084831237793,Pública,Non,Non
15027526,CEIP Mestre Pastor Barral,Camiño Real s/n,Melide,A Coruña,15800,881866132,CEIP,42.908477783203125,-8.017841339111328,Pública,Non,Si
15027551,CRA de Rianxo,Lugar Asados,Rianxo,A Coruña,15984,981863305,CRA,42.67755889892578,-8.793144226074219,Pública,Non,Si
15027575,EMUSPR Estudio,Rúa Neira de Mosquera 7,Santiago de Compostela,A Coruña,15702,981561895,EMUSPR,42.87598419189453,-8.542236328125,Privada,Non,Non
15027587,ESMU Municipal de Arzúa,Rúa Santiago 2,Arzúa,A Coruña,15810,981500934,ESMU,42.928165435791016,-8.168024063110352,Pública,Non,Non
15027605,ESMU Municipal de Carnota,San Mamede De Carnota (San Mamede),Carnota,A Coruña,15293,981857032,ESMU,42.89350891113281,-9.135889053344727,Pública,Non,Non
15027617,CMUS Profesional Xan Viaño,Avenida DO MAR - CARANZA 2-4,Ferrol,A Coruña,15406,981333317,CMUS,43.484649658203125,-8.210670471191406,Pública,Non,Si
15027629,EMUSPR Allegro,Centro Comerc. Os Tilos - Local 54/55,Teo,A Coruña,15886,981801684,EMUSPR,42.84482192993164,-8.54017162322998,Privada,Non,Non
15027654,IES Agra de Leborís,Rúa Rosalia de Castro s/n,A Laracha,A Coruña,15145,881880676,IES,43.24660873413086,-8.584152221679688,Pública,Non,Si
15027666,ESMU Municipal de Cee,"Rúa da Escola, s/n (Escabanas)",Cee,A Coruña,15270,981745100,ESMU,42.95429992675781,-9.18862533569336,Pública,Non,Non
15027678,CEEPR ASPANAES,"Rúa Areosa, Poboado das Veigas s/n",As Pontes de García Rodríguez,A Coruña,15320,981450542,CEEPR,43.44865036010742,-7.86048173904419,Privada,Si,Non
15027691,IES de Porto do Son,Rúa As Laxes 18,Porto do Son,A Coruña,15970,881866707,IES,42.731666564941406,-8.990914344787598,Pública,Non,Si
15027708,CEIP Plurilingüe Ría do Burgo,Rúa MARÍA CAGIAO 8,Culleredo,A Coruña,15174,881961083,CEIP,43.32060623168945,-8.37858772277832,Pública,Non,Si
15027711,IES Leliadoura,Frións,Ribeira,A Coruña,15967,881867186,IES,42.55388641357422,-9.005891799926758,Pública,Non,Si
15027721,IES Plurilingüe de Ames,"Rúa Peregrina, s/n (Bertamirans)",Ames,A Coruña,15220,881866729,IES,42.86811828613281,-8.658323287963867,Pública,Non,Si
15027733,IES de Arzúa,Rúa do Castro s/n,Arzúa,A Coruña,15810,881866047,IES,42.92982482910156,-8.155364036560059,Pública,Non,Si
15027745,CEE A Barcia,A Barcia s/n,Santiago de Compostela,A Coruña,15896,981537401,CEE,42.87646484375,-8.587956428527832,Pública,Non,Si
15027757,CEEPR Aspanaes,Rúa O CATECISMO 7,A Coruña,A Coruña,15008,981293552,CEEPR,43.330467224121094,-8.406593322753906,Privada,Si,Non
15027769,EMUSPR de Calo -Teo,Rebordelo s/n,Teo,A Coruña,15895,981548379,EMUSPR,42.82535171508789,-8.593122482299805,Privada,Non,Non
15027770,IES A Sardiñeira,Avenida da Sardiñeira 41,A Coruña,A Coruña,15008,881960150,IES,43.349910736083984,-8.416219711303711,Pública,Non,Si
15027782,IES Ordes,Rúa Mestre Nicolas del Rio s/n,Ordes,A Coruña,15680,881960334,IES,43.07402420043945,-8.403119087219238,Pública,Non,Si
15027800,CIFP Imaxe e Son,Rúa Someso 6,A Coruña,A Coruña,15008,981173181,CIFP,43.33823776245117,-8.413853645324707,Pública,Non,Si
15027812,ESCO Oficial Náutico-Pesqueira,Rúa dos Estudantes 7,Ribeira,A Coruña,15960,881866317,ESCO,42.569580078125,-8.98007869720459,Pública,Non,Non
15027824,EMUSPR de Visantoña,Visantoña s/n,Santiso,A Coruña,15808,617021087,EMUSPR,42.86167526245117,-8.116496086120605,Privada,Non,Non
15027848,CRA Nosa Señora do Faro,Rúa r/ do Concello 14,Ponteceso,A Coruña,15110,881960970,CRA,43.24367141723633,-8.90115737915039,Pública,Non,Si
15027851,IES Plurilingüe A Cachada,Avenida Municipalidade de Avellaneda s/n,Boiro,A Coruña,15930,881866717,IES,42.64409255981445,-8.886286735534668,Pública,Non,Si
15027861,IES Plurilingüe Pedra da Aguia,Rúa Curros s/n,Camariñas,A Coruña,15121,881880294,IES,43.14337921142578,-9.110176086425781,Pública,Non,Si
15027873,IES Afonso X O Sabio,Rúa Río Sil 9,Cambre,A Coruña,15660,881880339,IES,43.301368713378906,-8.3560791015625,Pública,Non,Si
15027885,IES Lamas de Castelo,Lugar Lamas de Castelo s/n,Carnota,A Coruña,15293,881867200,IES,42.833126068115234,-9.083702087402344,Pública,Non,Si
15027897,CIFP Paseo das Pontes,Rúa San Pedro de Mezonzo 4,A Coruña,A Coruña,15004,881961030,CIFP,43.36269760131836,-8.415876388549805,Pública,Non,Si
15027903,IES Eduardo Blanco Amor,Lugar CORDEDA s/n,Culleredo,A Coruña,15174,881960347,IES,43.318294525146484,-8.379448890686035,Pública,Non,Si
15027915,IES Fin do Camiño,Rúa Voluntariado 18,Fisterra,A Coruña,15155,881960528,IES,42.91356658935547,-9.269668579101562,Pública,Non,Si
15027927,IES Ramón Caamaño,Rúa Manuel Lastres 33,Muxía,A Coruña,15124,881880775,IES,43.10220718383789,-9.217341423034668,Pública,Non,Si
15027939,IES Plurilingüe Maruxa Mallo,As Casillas s/n,Ordes,A Coruña,15680,881880869,IES,43.069496154785156,-8.4135103225708,Pública,Non,Si
15027940,IES As Insuas,Rúa Camiño Real 6,Muros,A Coruña,15259,881867208,IES,42.7906608581543,-9.063039779663086,Pública,Non,Si
15027952,IES Miraflores,Avenida de Miguel Hernandez 4,Oleiros,A Coruña,15173,881880845,IES,43.330814361572266,-8.320094108581543,Pública,Non,Si
15027964,IES de Oroso,Rúa da Tosca 59,Oroso,A Coruña,15888,881866187,IES,42.96998596191406,-8.435301780700684,Pública,Non,Si
15027976,IES Poeta Añón,Rúa Poeta Añón 21,Outes,A Coruña,15230,881866221,IES,42.843326568603516,-8.9122314453125,Pública,Non,Si
15027988,ESMU Municipal da Coruña,Rúa La Torre 67,A Coruña,A Coruña,15002,981226752,ESMU,43.37640380859375,-8.398260116577148,Pública,Non,Non
15028002,CEIP de Pousada Carcacía,Carcacia 230,Padrón,A Coruña,15914,881866265,CEIP,42.74943923950195,-8.597716331481934,Pública,Non,Si
15028038,ESCO Náutico-Pesqueira,Avenida 19 de Febrero 30-34,Ferrol,A Coruña,15405,881938212,ESCO,43.49921798706055,-8.2441987991333,Pública,Non,Non
15032005,CPR Castelao,Rúa Sinforiano Lopez 43,A Coruña,A Coruña,15005,981243814,CPR,43.35931396484375,-8.408463478088379,Privada,Non,Non
15032066,CPR Tesdai,"Rúa  Rosalía de Castro, 42 A 00",Santiago de Compostela,A Coruña,15706,981597387,CPR,42.87510299682617,-8.55099868774414,Privada,Non,Non
15032078,CMUS Profesional de Arzúa,"Rúa  Santiago, 160 00",Arzúa,A Coruña,15810,981500934,CMUS,42.92819595336914,-8.168055534362793,Pública,Non,Non
15032081,IES de Fene,"O Pazo, 13-15",Fene,A Coruña,15528,881938280,IES,43.46146774291992,-8.183762550354004,Pública,Non,Si
15032091,ESMU Municipal da Capela,"As Neves, s/n",A Capela,A Coruña,15613,981459006,ESMU,43.43135452270508,-8.063562393188477,Pública,Non,Non
15032108,ESMU Municipal A Fábrica,"Rúa  do Inglés, 11 00",Oleiros,A Coruña,15172,981636598,ESMU,43.31633377075195,-8.365198135375977,Pública,Non,Non
15032111,EMUSPR Berenguela,"Praza  de Feixoo, 1 - 1º 00",Santiago de Compostela,A Coruña,15704,981573580,EMUSPR,42.88002014160156,-8.542412757873535,Privada,Non,Non
15032133,ESMU Municipal de Ortigueira,"Rúa Rvdo. Márquez Cortiñas, s/n 00",Ortigueira,A Coruña,15330,981402432,ESMU,43.687252044677734,-7.851018905639648,Pública,Non,Non
15032145,IES de Pastoriza,"Rúa do Lagarto, esq. Furoca s/n",Arteixo,A Coruña,15140,981647517,IES,43.33369064331055,-8.463441848754883,Pública,Non,Si
15032157,CPR Plurilingüe Andaina,Rúa Aguaceiros 21,Culleredo,A Coruña,15174,981138880,CPR,43.32148361206055,-8.402848243713379,Privada,Si,Non
15032169,CPR Tomás Barros,Rúa Ramón María Aller 10 B,A Coruña,A Coruña,15010,981270168,CPR,43.362815856933594,-8.418701171875,Privada,Non,Non
15032182,ESDA Municipal A Fábrica,"Rúa  do Inglés, 11",Oleiros,A Coruña,15172,981636598,ESDA,43.33545684814453,-8.365148544311523,Pública,Non,Non
15032194,EOI de Santiago de Compostela,Rúa Ulpiano Villanueva 1-2,Santiago de Compostela,A Coruña,15705,881867901,EOI,42.892799377441406,-8.543636322021484,Pública,Non,Si
15032200,CMUS Profesional de Ribeira Enrique Paisal,Rúa Miguel Rodriguez Bautista 21,Ribeira,A Coruña,15960,981873204,CMUS,42.55719757080078,-8.994745254516602,Pública,Non,Non
15032224,CEMU Elemental Alca,Lugar Biduído de Arriba 36,Ames,A Coruña,15895,981531103,CEMU,42.846435546875,-8.600528717041016,Privada,Non,Non
15032236,CPR O Raio Verde,"Rúa ANGUSTIAS, 31 - BAIXO",Santiago de Compostela,A Coruña,15703,981577797,CPR,42.88307571411133,-8.534880638122559,Privada,Non,Non
15032248,CPR Vagalume,"Rúa  Oseiro, 13",Arteixo,A Coruña,15142,981601351,CPR,43.31866455078125,-8.488682746887207,Privada,Non,Non
15032251,CRA Ponte da Pedra,"Rúa Vázquez de Parga 119 bloque 2, 1ºD",Carballo,A Coruña,15100,981703403,CRA,43.21933364868164,-8.687846183776855,Pública,Non,Si
15032261,ESMU Municipal  de Ordes,Ordes (Santa María),Ordes,A Coruña,15680,981682312,ESMU,43.07817077636719,-8.410812377929688,Pública,Non,Non
15032273,ESMU Municipal da Baña,Rúa TADELLE 5,A Baña,A Coruña,15863,,ESMU,42.96134948730469,-8.759016036987305,Pública,Non,Non
15032297,CEDA Liceo la Paz,Rúa Sebastián Martónez Risco 12,A Coruña,A Coruña,15009,,CEDA,43.34150695800781,-8.40204906463623,Privada,Non,Non
15032303,CMUS Profesional da Coruña,Praza DO CONSERVATORIO s/n,A Coruña,A Coruña,15011,981276800,CMUS,43.3705940246582,-8.42200756072998,Pública,Non,Si
15032315,ESMU Municipal de Santiago de Compostela,Rúa Proxecto Vagalume 2,Santiago de Compostela,A Coruña,15704,,ESMU,42.8853645324707,-8.535807609558105,Pública,Non,Non
15032327,CEE O Pedroso,Rúa SAN PAIO s/n,Santiago de Compostela,A Coruña,15898,981561972,CEE,42.88468933105469,-8.557498931884766,Pública,Non,Si
15032340,CPR Forhermo,Rúa Sánchez Freire 58 Baixo,Santiago de Compostela,A Coruña,15706,981534163,CPR,42.86579513549805,-8.554933547973633,Privada,Non,Non
15032364,CPR Fesán,Rúa de Amio (Parque Empresarial Costa Vella) 114,Santiago de Compostela,A Coruña,15707,981522426,CPR,42.90011978149414,-8.511191368103027,Privada,Non,Non
15032376,EEI de Vilarrodís-Oseiro,Rúa CARLOS MASIDE 16,Arteixo,A Coruña,15141,616466312,EEI,43.31624984741211,-8.477258682250977,Pública,Non,Si
15032388,EMUSPR Banda de Noia,Campo DE NOIA,Noia,A Coruña,15200,,EMUSPR,42.7850456237793,-8.887520790100098,Privada,Non,Non
15032391,CIFP Santiago,Estrada San Paio do Monte,Santiago de Compostela,A Coruña,15898,881867650,CIFP,42.885555267333984,-8.556439399719238,Pública,Non,Non
15032418,CMUS Profesional de Santiago,Rúa Monte dos Postes s/n,Santiago de Compostela,A Coruña,15703,981519845,CMUS,42.8866081237793,-8.532071113586426,Pública,Non,Si
15032426,CEIP Plurilingüe Graxal,Rúa Francisco Rodríguez 6,Cambre,A Coruña,15679,881880330,CEIP,43.319740295410156,-8.355354309082031,Pública,Non,Si
15032431,CPR Aula Nosa,MOSTEIRO DE CAAVEIRO 1 baixo,A Coruña,A Coruña,15010,981250019,CPR,43.36225891113281,-8.425543785095215,Privada,Si,Non
15032479,ESMU  municipal de Cabana de Bergantiños,A CARBALLA,Cabana de Bergantiños,A Coruña,15115,,ESMU,43.21898651123047,-8.930229187011719,Pública,Non,Non
15032480,CRA de Culleredo,Rúa Bo Home,Culleredo,A Coruña,15180,981662094,CRA,43.308345794677734,-8.367703437805176,Pública,Non,Si
15032492,CRA de Dodro,Estrada De Imo 28,Dodro,A Coruña,15982,981802421,CRA,42.71354293823242,-8.722650527954102,Pública,Non,Si
15032509,CRA de Oroso,Rúa Valverde,Oroso,A Coruña,15688,628071438,CRA,42.990238189697266,-8.40192699432373,Pública,Non,Si
15032510,ESMU Municipal de Rois,OS DICES,Rois,A Coruña,15911,,ESMU,42.76362228393555,-8.692780494689941,Pública,Non,Non
15032522,CPR Reyblanc,Rúa Angustias 2 Baixo,Santiago de Compostela,A Coruña,15703,981592241,CPR,42.881980895996094,-8.535233497619629,Privada,Non,Non
15032534,CADF Real Club Deportivo da Coruña,Rúa AGRA DE MARCÉS s/n,Abegondo,A Coruña,15318,981647941,CADF,43.25067138671875,-8.283775329589844,Privada,Non,Non
15032546,CAD Liceo la Paz,Rúa Sebastián Martínez Risco 12,A Coruña,A Coruña,15009,981286299,CAD,43.341766357421875,-8.40185832977295,Privada,Non,Non
15032558,CAD Santa Apolonia de Santiago de Compostela,Rúa Poza Real 5,Santiago de Compostela,A Coruña,15899,981520273,CAD,42.860069274902344,-8.56723403930664,Privada,Non,Non
15032561,CRA de Bergondo,Estrada A Coruña - Ferrol 12,Bergondo,A Coruña,15165,981791896,CRA,43.31990051269531,-8.233797073364258,Pública,Non,Si
15032571,CRA de Boqueixón-Vedra Neira Vilas,"Lugar Vilar, Centro Sociocultural Camilo José Cela s/n",Boqueixón,A Coruña,15881,616440471,CRA,42.798553466796875,-8.468843460083008,Pública,Non,Si
15032601,ESMU Municipal de Sada,Paseo Marítimo s/n,Sada,A Coruña,15160,-,ESMU,43.35556411743164,-8.252001762390137,Pública,Non,Non
15032613,EDANPR Carmen,Rúa Santa Teresa 2-4 baixo,A Coruña,A Coruña,15002,639135530,EDANPR,43.37704086303711,-8.406271934509277,Privada,Non,Non
15032625,CEIP Agro do Muíño,Lugar As Cortes s/n,Ames,A Coruña,15228,881866010,CEIP,42.8438606262207,-8.642227172851562,Pública,Non,Si
15032637,ESMU Municipal de Muros,Rúa San xosé s/n,Muros,A Coruña,15250,-,ESMU,42.7737922668457,-9.058335304260254,Pública,Non,Non
15032649,EEI do Milladoiro,Travesa do Porto (Milladoiro) s/n,Ames,A Coruña,15895,881866037,EEI,42.846771240234375,-8.579978942871094,Pública,Non,Si
15032650,EPAPU de Teixeiro,Estrada de Paradela s/n,Curtis,A Coruña,15310,981779546,EPAPU,43.15757751464844,-7.987983226776123,Pública,Non,Si
15032662,IES O Mosteirón,Rúa Esperela S/N,Sada,A Coruña,15168,881880949,IES,43.34960174560547,-8.292016983032227,Pública,Non,Si
15032674,CEEPR AMICOS,Lugar A Gándara 44,Ribeira,A Coruña,15993,981865590,CEEPR,42.60830307006836,-9.007946968078613,Privada,Si,Non
15032686,CEIP Plurilingüe O Mosteirón,Rúa Esperela s/n,Sada,A Coruña,15168,881880973,CEIP,43.349952697753906,-8.291008949279785,Pública,Non,Si
15032698,CEMU Profesional Liceo la Paz,Avenida Sebastián Martínez Risco 12,A Coruña,A Coruña,15009,,CEMU,43.341312408447266,-8.402979850769043,Privada,Non,Non
15032716,CEIP de Arteixo,Avenida ARSENIO IGLESIAS 33 B,Arteixo,A Coruña,15142,981641284,CEIP,43.308692932128906,-8.508567810058594,Pública,Non,Si
15032728,CPR PREMIR,Rúa PINTOR JUAN LUIS 1 baixo,Santiago de Compostela,A Coruña,15702,981590198,CPR,42.427921295166016,-8.647123336791992,Privada,Non,Non
15032731,CADF Real Federación Galega de Fútbol,Rúa MENÉNDEZ Y PELAYO 18 2,A Coruña,A Coruña,15005,981120619,CADF,43.363136291503906,-8.407623291015625,Privada,Non,Non
15032741,ESMU Escola de Música Municipal de Abegondo,Rúa San Marcos s/n,Abegondo,A Coruña,15318,981647996,ESMU,43.242103576660156,-8.277424812316895,Pública,Non,Non
15032753,ESMU Magariños,Avenida Santa Minia 70,Brión,A Coruña,15865,981509903,ESMU,42.8658561706543,-8.678250312805176,Pública,Non,Non
15032765,ESMU Municpal de Mugardos,Avenida Galicia 45,Mugardos,A Coruña,15620,,ESMU,43.45588684082031,-8.254341125488281,Pública,Non,Non
15032777,"Cen. Pub. Escuela de Especialidades Estación Naval A Graña, ESENGRA",Rúa Estación Naval de la Graña s/n,Ferrol,A Coruña,15490,981336093,Cen. Pub.,43.47553253173828,-8.262340545654297,Pública,Non,Non
15032789,Cen. Pub. Escuela de Especialidades Antonio de Escaño,Rúa Tejeras s/n,Ferrol,A Coruña,15490,981399120,Cen. Pub.,43.483848571777344,-8.214726448059082,Pública,Non,Non
15032790,CPR Estudios Superiores en Administración e Finanzas,Rúa Salvador de Madariaga 50,Oleiros,A Coruña,15179,881878634,CPR,43.32406997680664,-8.35347843170166,Privada,Non,Non
15032807,IES do Milladoiro,Rúa Paseo da Igualdade (O Milladoiro) 5,Ames,A Coruña,15895,881867863,IES,42.84575271606445,-8.582284927368164,Pública,Non,Si
15032820,CE.ART Liceo la Paz,Rúa Sebastian Martínez Risco 12,A Coruña,A Coruña,15009,981286299,CE.ART,43.34156799316406,-8.402280807495117,Privada,Non,Non
15032832,CPR Niño Jesús,Lugar Guiliade 116,Betanzos,A Coruña,15319,981772586,CPR,43.25886154174805,-8.244672775268555,Privada,Non,Non
15032844,ESMU Municipal de Lousame,Lugar Portobravo 1,Lousame,A Coruña,15214,981820494,ESMU,42.78525924682617,-8.865889549255371,Pública,Non,Non
15032856,EMUSPR Sementeira de Cambre,Rúa O Souto 8 Baixo,Cambre,A Coruña,15181,,EMUSPR,43.288108825683594,-8.363755226135254,Privada,Non,Non
15032868,CEIP Plurilingüe do Camiño Inglés,Avenida Álvaro Cunqueiro s/n,Oroso,A Coruña,15888,881996180,CEIP,42.97166061401367,-8.441558837890625,Pública,Non,Si
15032871,CPR Suso Añón,Rúa Sánchez Calviño 48 Baixo,Ferrol,A Coruña,15404,881933334,CPR,43.48723220825195,-8.219176292419434,Privada,Non,Non
15032893,CPR Chíos Formación,Avenida  do Exército 2,A Coruña,A Coruña,15006,881872497,CPR,43.355281829833984,-8.395503044128418,Privada,Non,Non
15032901,CAD Cented,Rúa San Roque 6,Santiago de Compostela,A Coruña,15704,640726326,CAD,42.883235931396484,-8.541788101196289,Privada,Non,Non
15032911,CEIP Juana de Vega,Rúa Salvador Allende 43,Oleiros,A Coruña,15176,881960940,CEIP,43.312625885009766,-8.334911346435547,Pública,Non,Si
15032923,IES de Carral,Costa do Pincho s/n,Carral,A Coruña,15175,881960480,IES,43.18048858642578,-9.037006378173828,Pública,Non,Si
15032935,IES Rego de Trabe,Avenida de Rutis,Culleredo,A Coruña,15174,881960801,IES,43.312843322753906,-8.376145362854004,Pública,Non,Si
15032947,EMUSPR Compañía de María,Rúa Calvo Sotelo 2,A Coruña,A Coruña,15004,981250350,EMUSPR,43.36507797241211,-8.414034843444824,Privada,Non,Non
15032959,CEIP Plurilingüe Vicente Otero Valcárcel,Rúa Alcalde Juan Seijas s/n,Carral,A Coruña,15175,881880446,CEIP,43.22501754760742,-8.354832649230957,Pública,Non,Si
15032960,CEMU Profesional Eirís,Rúa Castaño de Eirís 1,A Coruña,A Coruña,15009,981284400,CEMU,43.34062576293945,-8.39460563659668,Privada,Non,Non
15032972,ESMU Municipal de Oroso José Verea Montero,Praza de Isaac Día Pardo 2,Oroso,A Coruña,15688,981690903,ESMU,42.96885299682617,-8.441784858703613,Pública,Non,Non
15032984,CPREX Coruña British School,Rúa Roma 1,A Coruña,A Coruña,15008,,CPREX,43.3238639831543,-8.406529426574707,Privada,Non,Non
15033009,ESDA Municipal de Ponteceso,Rúa Teresa Mosqueira Manso 2,Ponteceso,A Coruña,15110,,ESDA,43.240665435791016,-8.891812324523926,Pública,Non,Non
15033010,CAD Top Rescue,Rúa Gambrinus 151 Módulo 0 Nave 3,A Coruña,A Coruña,15008,981977120,CAD,43.35246658325195,-8.430065155029297,Privada,Non,Non
15033022,CAD Federación Galega de Judo,Rúa Sebastian Martínez Risco 12,A Coruña,A Coruña,15009,981133758,CAD,43.341400146484375,-8.401841163635254,Privada,Non,Non
15033034,CAD Manuel Peleteiro,Vía Monte Redondo s/n,Santiago de Compostela,A Coruña,15702,981591475,CAD,42.85162353515625,-8.535651206970215,Privada,Non,Non
15033046,CPREX Montessori Compostela,Rúa de Sar (Colexiata de Sar) 68,Santiago de Compostela,A Coruña,15702,670203778,CPREX,42.87177276611328,-8.5370454788208,Privada,Non,Non
15033058,CPREX Trisquel Compostela International School,Lugar  Silvouta,Santiago de Compostela,A Coruña,15896,665141664,CPREX,42.87102127075195,-8.601335525512695,Privada,Non,Non
15033071,CEEPR Aspaber,Lugar A Brea,Carballo,A Coruña,15102,981702606,CEEPR,43.1960334777832,-8.677501678466797,Privada,Si,Non
15033083,EMUSPR de Rianxo,Praza de Castelao (Casa da Cultura) s/n,Rianxo,A Coruña,15920,,EMUSPR,42.65264892578125,-8.818384170532227,Privada,Non,Non
15033095,CEDA Danza 10 Studio,Rúa Gambrinus 95,A Coruña,A Coruña,15008,,CEDA,43.35184860229492,-8.42066478729248,Privada,Non,Non
15033101,CEIP Plurilingüe de Outes,Praza de Galicia s/n,Outes,A Coruña,15230,881866840,CEIP,42.840599060058594,-8.906241416931152,Pública,Non,Si
15033113,ESMU Municipal de Ames,"Rúa Costaneira (Urbanización Aldea Nova, edificio multiusos)",Ames,A Coruña,15220,,ESMU,42.8699951171875,-8.629151344299316,Pública,Non,Non
15033125,CEMU Profesional Presto Vivace,"Rúa Benito Blanco Rajoy 8 baixo, esquerda",A Coruña,A Coruña,15009,981131545,CEMU,43.35440444946289,-8.40075969696045,Privada,Non,Non
15033137,CPREX British Royal School,Rúa de Laxe 122-124,Culleredo,A Coruña,15174,,CPREX,43.320709228515625,-8.406058311462402,Privada,Non,Non
15033149,CEIP Plurilingüe Vila de Rutis,Avenida de Rutis s/n,Culleredo,A Coruña,15174,881960920,CEIP,43.31228256225586,-8.3762845993042,Pública,Non,Si
15033150,CPREX Semente Compostela,Lugar das Moas de Abaixo 20,Santiago de Compostela,A Coruña,15898,881024904,CPREX,42.87529979277024,-8.577763438224792,Privada,Non,Non
15033162,ESMU Municipal de Negreira,Carreira de San Mauro 11,Negreira,A Coruña,15830,,ESMU,42.90913772583008,-8.736795425415039,Pública,Non,Non
15033174,CPREX Pangea Active School,Camiño da Colina 18,Arteixo,A Coruña,15690,,CPREX,43.305519104003906,-8.42020320892334,Privada,Non,Non
15033186,CEMU Profesional Estudio,Rúa Neira de Mosquera 7,Santiago de Compostela,A Coruña,15702,981561895,CEMU,42.8759765625,-8.54216480255127,Privada,Non,Non
15033198,CRA A Tarandeira,Lugar Esfarrapa 52,Coristanco,A Coruña,15147,881880552,CRA,43.181217193603516,-8.747867584228516,Pública,Non,Si
15033204,CEDA Profesional Druida,Rúa Fernando Macías 26 Baixo,A Coruña,A Coruña,15004,616087284,CEDA,43.36642837524414,-8.41318130493164,Privada,Non,Non
15033216,CPREX Semente Trasancos,Aldea Roxal 36,Neda,A Coruña,15510,717779077,CPREX,43.49605941772461,-8.123106002807617,Privada,Non,Non
15033228,CEIP Plurilingüe Novo Mesoiro,Rúa Fragas do Eume s/n,A Coruña,A Coruña,15190,881961235,CEIP,43.32447052001953,-8.439916610717773,Pública,Non,Si
15033231,EMUSPR Rockschoolcenter,Rúa Neda 2,Narón,A Coruña,15570,686376253,EMUSPR,43.49091339111328,-8.201881408691406,Privada,Non,Non
15033241,CAD Atletismo Galego,Avenida Che Guevara 121,Oleiros,A Coruña,15179,,CAD,0.0,0.0,Privada,Non,Non
15033253,CPR Fundación Laboral de la Construcción,Rúa Pontepedriña de Arriba 13,Santiago de Compostela,A Coruña,15705,981801555,CPR,0.0,0.0,Privada,Non,Non
15033265,CPR CFP Cesuga,Rúa Obradoiro 47,A Coruña,A Coruña,15190,981137346,CPR,43.31935205868875,-8.42736196306719,Privada,Non,Non
